schedule,od
206.99976730959986,DTLA_LAX
211.82255756084643,DTLA_LAX
213.18718651108603,DTLA_LAX
217.35442967954165,DTLA_LAX
219.60502050824718,DTLA_LAX
226.05229595907926,DTLA_LAX
228.35374448025595,DTLA_LAX
229.75367444085856,DTLA_LAX
233.51029919266728,DTLA_LAX
236.31044592972646,DTLA_LAX
239.27015989398836,DTLA_LAX
243.1851250606947,DTLA_LAX
245.4370325023915,DTLA_LAX
250.46682211925983,DTLA_LAX
252.94697814910248,DTLA_LAX
254.6231097857339,DTLA_LAX
255.42645104311907,DTLA_LAX
258.1226038770212,DTLA_LAX
260.7231894655748,DTLA_LAX
262.96100060068244,DTLA_LAX
266.2771403576295,DTLA_LAX
268.7122070158124,DTLA_LAX
270.4079842872409,DTLA_LAX
271.8880286396014,DTLA_LAX
274.3664988824544,DTLA_LAX
276.5467761596833,DTLA_LAX
279.26868507079183,DTLA_LAX
279.41854630885734,DTLA_LAX
281.6119648008189,DTLA_LAX
285.631054481689,DTLA_LAX
287.6640596925839,DTLA_LAX
287.98790279082334,DTLA_LAX
288.8421588979946,DTLA_LAX
293.05183941359894,DTLA_LAX
294.1259274704135,DTLA_LAX
296.3374345480108,DTLA_LAX
301.7161758488487,DTLA_LAX
304.5554608325061,DTLA_LAX
306.86882257531215,DTLA_LAX
309.32179061666386,DTLA_LAX
310.79896204926877,DTLA_LAX
312.02603867130745,DTLA_LAX
313.71769531144326,DTLA_LAX
317.717844701686,DTLA_LAX
319.83164283377675,DTLA_LAX
321.0582500572562,DTLA_LAX
323.0520286077344,DTLA_LAX
324.36924473516365,DTLA_LAX
325.55518627421213,DTLA_LAX
326.396585889311,DTLA_LAX
328.8457617351435,DTLA_LAX
331.926031533201,DTLA_LAX
334.49083859381994,DTLA_LAX
337.78297320031925,DTLA_LAX
339.9697484095873,DTLA_LAX
340.74244224695576,DTLA_LAX
343.5753466056081,DTLA_LAX
345.94975338291067,DTLA_LAX
348.5783562353475,DTLA_LAX
349.1895847427327,DTLA_LAX
352.31585774112705,DTLA_LAX
353.3182960684961,DTLA_LAX
354.49571151793117,DTLA_LAX
356.6820611045567,DTLA_LAX
358.63991726016013,DTLA_LAX
360.06811166797354,DTLA_LAX
362.12240569616074,DTLA_LAX
363.4898697050287,DTLA_LAX
364.4124111808669,DTLA_LAX
366.79724208457236,DTLA_LAX
368.02331381128363,DTLA_LAX
370.4559739586905,DTLA_LAX
370.90525791489756,DTLA_LAX
372.41271642717203,DTLA_LAX
373.63372149800193,DTLA_LAX
376.14060297041067,DTLA_LAX
378.0994436717173,DTLA_LAX
380.628305891229,DTLA_LAX
382.55170857309383,DTLA_LAX
385.2841253420988,DTLA_LAX
387.3464743450669,DTLA_LAX
388.3741126702958,DTLA_LAX
389.6822039629602,DTLA_LAX
391.16456939720024,DTLA_LAX
393.40091390812285,DTLA_LAX
396.212721142978,DTLA_LAX
398.42920782487596,DTLA_LAX
399.57505588085326,DTLA_LAX
402.630914155287,DTLA_LAX
404.59642091264413,DTLA_LAX
406.96258874952093,DTLA_LAX
408.84217285334466,DTLA_LAX
411.44490723688597,DTLA_LAX
414.6505725703128,DTLA_LAX
417.1200410210738,DTLA_LAX
418.73595992609296,DTLA_LAX
420.194379606681,DTLA_LAX
421.6693053100157,DTLA_LAX
423.6180513868211,DTLA_LAX
425.1047078195268,DTLA_LAX
427.11847477032313,DTLA_LAX
431.06759477385344,DTLA_LAX
435.47319870786043,DTLA_LAX
436.84806408498093,DTLA_LAX
440.14302232524534,DTLA_LAX
443.13498130510914,DTLA_LAX
446.03648162745606,DTLA_LAX
446.5357221603281,DTLA_LAX
447.61573259421635,DTLA_LAX
449.7802598117031,DTLA_LAX
453.2961084858709,DTLA_LAX
455.88660162571625,DTLA_LAX
457.03682626919954,DTLA_LAX
457.94812846659977,DTLA_LAX
459.8748286657596,DTLA_LAX
460.6366362354028,DTLA_LAX
461.6466696372982,DTLA_LAX
462.8985988285979,DTLA_LAX
463.77546969708135,DTLA_LAX
465.3746726322361,DTLA_LAX
467.47607943189826,DTLA_LAX
469.94210563812493,DTLA_LAX
475.54855428918074,DTLA_LAX
476.87193160942246,DTLA_LAX
478.5047778930036,DTLA_LAX
480.19951641130626,DTLA_LAX
482.0697045010652,DTLA_LAX
483.172800637251,DTLA_LAX
484.82737181889553,DTLA_LAX
485.4721121742047,DTLA_LAX
487.4712113434742,DTLA_LAX
490.5191969924206,DTLA_LAX
493.016961730464,DTLA_LAX
494.3900843575083,DTLA_LAX
495.146797568858,DTLA_LAX
496.25234785432997,DTLA_LAX
499.7832790116687,DTLA_LAX
501.9511976987037,DTLA_LAX
502.6139464508394,DTLA_LAX
503.09528248288177,DTLA_LAX
504.22223057272583,DTLA_LAX
506.5849501926192,DTLA_LAX
507.26701090670247,DTLA_LAX
510.4301539963203,DTLA_LAX
511.1886864109559,DTLA_LAX
513.9799048242329,DTLA_LAX
516.8411646825797,DTLA_LAX
517.656909398004,DTLA_LAX
518.8347820545109,DTLA_LAX
519.5663436046373,DTLA_LAX
522.8781737781826,DTLA_LAX
525.9034462319858,DTLA_LAX
527.5524268873867,DTLA_LAX
530.3321246922212,DTLA_LAX
531.8567243599641,DTLA_LAX
532.80883259835,DTLA_LAX
536.6248655114556,DTLA_LAX
536.8779519452487,DTLA_LAX
540.8010257484619,DTLA_LAX
542.3674719401362,DTLA_LAX
546.2321212319706,DTLA_LAX
548.281293119835,DTLA_LAX
551.3300455650749,DTLA_LAX
554.4891794672939,DTLA_LAX
555.1275033474161,DTLA_LAX
557.7407250250228,DTLA_LAX
560.5659964685093,DTLA_LAX
562.2759125272946,DTLA_LAX
564.120780774673,DTLA_LAX
565.8032296485632,DTLA_LAX
567.2565956395289,DTLA_LAX
570.4214329941619,DTLA_LAX
573.4579307824255,DTLA_LAX
576.250772813398,DTLA_LAX
576.7003673244647,DTLA_LAX
578.4650492794448,DTLA_LAX
580.2248420973322,DTLA_LAX
581.6246772650335,DTLA_LAX
583.3659759434523,DTLA_LAX
584.0345926064017,DTLA_LAX
585.169079545147,DTLA_LAX
586.454088089039,DTLA_LAX
587.2376111256194,DTLA_LAX
588.1713141762132,DTLA_LAX
590.1338439689384,DTLA_LAX
593.5528652850363,DTLA_LAX
594.2869890875792,DTLA_LAX
595.1715959835386,DTLA_LAX
596.0708793573027,DTLA_LAX
597.0695322896748,DTLA_LAX
599.3689930081408,DTLA_LAX
600.781752470067,DTLA_LAX
602.8063109762047,DTLA_LAX
605.4830651656235,DTLA_LAX
608.1317006422015,DTLA_LAX
610.030407315953,DTLA_LAX
612.3279545618386,DTLA_LAX
616.6032456506969,DTLA_LAX
621.802307032099,DTLA_LAX
625.1283956770586,DTLA_LAX
627.1012962010849,DTLA_LAX
629.1790816270554,DTLA_LAX
630.8480607185879,DTLA_LAX
633.3515932217165,DTLA_LAX
637.0141722985043,DTLA_LAX
638.9456800888456,DTLA_LAX
644.1211213936282,DTLA_LAX
647.2030657281584,DTLA_LAX
650.3764770321251,DTLA_LAX
654.8495493968568,DTLA_LAX
655.3288875791009,DTLA_LAX
657.7795904435676,DTLA_LAX
659.5203724867347,DTLA_LAX
661.7801477587927,DTLA_LAX
664.1259984755482,DTLA_LAX
666.1132301688384,DTLA_LAX
668.7023514377904,DTLA_LAX
671.1792585857204,DTLA_LAX
672.1410649696724,DTLA_LAX
675.3028376660409,DTLA_LAX
679.0175322094095,DTLA_LAX
680.1484040615169,DTLA_LAX
683.2331198719642,DTLA_LAX
685.9387037270486,DTLA_LAX
687.5965216786481,DTLA_LAX
691.9071140932828,DTLA_LAX
697.2492856515777,DTLA_LAX
703.6358244998419,DTLA_LAX
708.9456282052527,DTLA_LAX
712.9939700656523,DTLA_LAX
714.9233346201368,DTLA_LAX
717.477955448373,DTLA_LAX
722.219426977156,DTLA_LAX
726.0273123429104,DTLA_LAX
727.443579898779,DTLA_LAX
728.8785279698678,DTLA_LAX
729.7778080122649,DTLA_LAX
731.2745876806114,DTLA_LAX
734.3879400439727,DTLA_LAX
736.3681735909928,DTLA_LAX
738.4185160293249,DTLA_LAX
744.5226144194289,DTLA_LAX
747.078173469027,DTLA_LAX
750.0191733348058,DTLA_LAX
753.4939660207309,DTLA_LAX
754.8319187755797,DTLA_LAX
756.5714134181112,DTLA_LAX
760.7558786362754,DTLA_LAX
765.8630629919364,DTLA_LAX
769.1519181389876,DTLA_LAX
771.938584840433,DTLA_LAX
773.0912431301302,DTLA_LAX
776.2226276424507,DTLA_LAX
778.5322092701908,DTLA_LAX
780.6537044067536,DTLA_LAX
781.4561664128619,DTLA_LAX
783.9738538774902,DTLA_LAX
785.5236554720024,DTLA_LAX
787.0183037584434,DTLA_LAX
789.8879511415457,DTLA_LAX
791.1087903895368,DTLA_LAX
794.126187455252,DTLA_LAX
796.1204820606123,DTLA_LAX
799.6811276568196,DTLA_LAX
800.4429838756496,DTLA_LAX
805.5829348018834,DTLA_LAX
809.4141875239494,DTLA_LAX
811.584423991381,DTLA_LAX
813.621251067184,DTLA_LAX
817.3875281029497,DTLA_LAX
818.3204828222024,DTLA_LAX
823.2369995301274,DTLA_LAX
826.2106352433377,DTLA_LAX
828.6047027701874,DTLA_LAX
831.5240556770103,DTLA_LAX
834.0141538875912,DTLA_LAX
838.2328050938764,DTLA_LAX
840.6897676472273,DTLA_LAX
842.4621520720268,DTLA_LAX
846.1211238208061,DTLA_LAX
849.4502795725505,DTLA_LAX
851.0722168447112,DTLA_LAX
853.900932948896,DTLA_LAX
859.0326775838823,DTLA_LAX
860.6417632557016,DTLA_LAX
863.8941316705439,DTLA_LAX
866.2212128090131,DTLA_LAX
869.0888491145829,DTLA_LAX
870.1625384387528,DTLA_LAX
871.4550905643025,DTLA_LAX
873.114673618625,DTLA_LAX
874.4975033077665,DTLA_LAX
878.5791193475094,DTLA_LAX
880.4411590152483,DTLA_LAX
885.2360182889429,DTLA_LAX
888.1125044032192,DTLA_LAX
892.0785125347588,DTLA_LAX
894.5612150144025,DTLA_LAX
897.6729145143955,DTLA_LAX
900.221622685742,DTLA_LAX
902.3778206610905,DTLA_LAX
904.1175179021006,DTLA_LAX
907.0282583692413,DTLA_LAX
909.6561080474322,DTLA_LAX
910.6002665323717,DTLA_LAX
912.7053176162533,DTLA_LAX
917.6121721977412,DTLA_LAX
920.014610670002,DTLA_LAX
921.6887826160247,DTLA_LAX
923.7413334100104,DTLA_LAX
927.7762973121494,DTLA_LAX
931.7907880687087,DTLA_LAX
934.4448214003623,DTLA_LAX
938.068224220699,DTLA_LAX
939.4815621053305,DTLA_LAX
942.0155376227117,DTLA_LAX
944.1485185422137,DTLA_LAX
945.71994040493,DTLA_LAX
947.7584930076423,DTLA_LAX
951.6395306459607,DTLA_LAX
954.294181796437,DTLA_LAX
957.9940346737344,DTLA_LAX
960.2906639623411,DTLA_LAX
963.4519185072909,DTLA_LAX
966.9515107514856,DTLA_LAX
970.805422680747,DTLA_LAX
974.3193624493612,DTLA_LAX
975.2690179084848,DTLA_LAX
977.7072606620727,DTLA_LAX
979.1911379473582,DTLA_LAX
982.9810016236393,DTLA_LAX
984.3842314211175,DTLA_LAX
986.0598640686317,DTLA_LAX
988.9315447418401,DTLA_LAX
991.5396201001801,DTLA_LAX
993.5661931005543,DTLA_LAX
995.8871285127974,DTLA_LAX
999.5890272005306,DTLA_LAX
1002.8862852673706,DTLA_LAX
1004.1311633212619,DTLA_LAX
1006.2875598766725,DTLA_LAX
1008.3567384986889,DTLA_LAX
1012.7142897453899,DTLA_LAX
1014.9006990042413,DTLA_LAX
1019.8542418693432,DTLA_LAX
1022.7215837457372,DTLA_LAX
1024.7486206388517,DTLA_LAX
1034.6056303435043,DTLA_LAX
1038.6466590941673,DTLA_LAX
1044.0536066431423,DTLA_LAX
1052.6669582674797,DTLA_LAX
1058.0013068020262,DTLA_LAX
1061.7351018983277,DTLA_LAX
1066.5819215142737,DTLA_LAX
1069.3979956037538,DTLA_LAX
1070.3621599529465,DTLA_LAX
1076.2933541968557,DTLA_LAX
1080.1176332994262,DTLA_LAX
1085.323629192621,DTLA_LAX
1091.525742227721,DTLA_LAX
1095.385259667388,DTLA_LAX
1101.0940020405799,DTLA_LAX
1110.342849278446,DTLA_LAX
1115.9062308986584,DTLA_LAX
1118.5914905751547,DTLA_LAX
1124.046653459764,DTLA_LAX
1129.1042351760736,DTLA_LAX
1138.5330396792358,DTLA_LAX
1142.598904005559,DTLA_LAX
1149.6681330276942,DTLA_LAX
1152.7006279416591,DTLA_LAX
1155.4456393852536,DTLA_LAX
1157.5377978010315,DTLA_LAX
1160.312990189488,DTLA_LAX
1166.0119916087929,DTLA_LAX
1167.88025054765,DTLA_LAX
1173.3708019700039,DTLA_LAX
1175.350639555977,DTLA_LAX
1180.1465626306983,DTLA_LAX
1182.1575938649153,DTLA_LAX
1184.9496093531634,DTLA_LAX
1190.8768121159978,DTLA_LAX
1194.4175721145066,DTLA_LAX
1197.8301956445184,DTLA_LAX
1202.357786724317,DTLA_LAX
1208.968815387916,DTLA_LAX
1212.1577800080545,DTLA_LAX
1217.8309312401075,DTLA_LAX
1220.6483658883853,DTLA_LAX
1223.138930899377,DTLA_LAX
1225.9167774173425,DTLA_LAX
1230.088576318877,DTLA_LAX
1232.6456028529235,DTLA_LAX
1233.7413214077098,DTLA_LAX
1236.235379473777,DTLA_LAX
1239.6930585436387,DTLA_LAX
1243.0762457404494,DTLA_LAX
1247.0398644381983,DTLA_LAX
1248.6918137462908,DTLA_LAX
1250.4485057937773,DTLA_LAX
1254.7095111704102,DTLA_LAX
1257.3631158441926,DTLA_LAX
1262.69893247938,DTLA_LAX
1270.6976925939189,DTLA_LAX
1272.154921138514,DTLA_LAX
1276.354189824228,DTLA_LAX
1279.3304461603411,DTLA_LAX
1282.0361937943642,DTLA_LAX
1284.0380714017379,DTLA_LAX
1286.5682270545237,DTLA_LAX
1291.0384224120162,DTLA_LAX
1297.7330605902705,DTLA_LAX
1299.7224677277402,DTLA_LAX
1305.1752297163912,DTLA_LAX
1306.4753498494056,DTLA_LAX
1308.2861363560232,DTLA_LAX
1313.457514863407,DTLA_LAX
1321.492101780983,DTLA_LAX
1328.8028453363213,DTLA_LAX
1334.4014971054357,DTLA_LAX
1335.6924256804612,DTLA_LAX
1342.9067087342835,DTLA_LAX
1351.9076041070414,DTLA_LAX
1354.000818489071,DTLA_LAX
1361.1465784656664,DTLA_LAX
1363.438348986735,DTLA_LAX
1367.667502374523,DTLA_LAX
1373.4541701072687,DTLA_LAX
1378.4829879375309,DTLA_LAX
1383.0852780270309,DTLA_LAX
1387.9671400621962,DTLA_LAX
1393.644705047378,DTLA_LAX
1398.800276284027,DTLA_LAX
1407.5744256186517,DTLA_LAX
1414.7342718431923,DTLA_LAX
1425.104514642014,DTLA_LAX
1434.2884902523422,DTLA_LAX
1440.0,DTLA_LAX
